code|name|category|groups|chromosome|protein|gene|information|active
A75.1|Recrudescent typhus [Brill disease]|30|INFECTIOUS|||||True
A75.2|Typhus fever due to Rickettsia typhi|30|INFECTIOUS|||||True
A75.3|Typhus fever due to Rickettsia tsutsugamushi|30|INFECTIOUS|||||True
A75.9|Typhus fever, unspecified|30|INFECTIOUS|||||True
A77|Spotted fever [tick-borne rickettsioses]|30|INFECTIOUS,NOTIFIABLE|||||True
A77.0|Spotted fever due to Rickettsia rickettsii|30|INFECTIOUS,NOTIFIABLE|||||True
A77.1|Spotted fever due to Rickettsia conorii|30|INFECTIOUS,NOTIFIABLE|||||True
A77.2|Spotted fever due to Rickettsia sibirica|30|INFECTIOUS,NOTIFIABLE|||||True
A77.3|Spotted fever due to Rickettsia australis|30|INFECTIOUS,NOTIFIABLE|||||True
A77.8|Other spotted fevers|30|INFECTIOUS,NOTIFIABLE|||||True
A77.9|Spotted fever, unspecified|30|INFECTIOUS,NOTIFIABLE|||||True
A78|Q fever|30|INFECTIOUS,NOTIFIABLE|||||True
A79|Other rickettsioses|30|INFECTIOUS|||||True
A79.0|Trench fever|30|INFECTIOUS|||||True
A79.1|Rickettsialpox due to Rickettsia akari|30|INFECTIOUS|||||True
A79.8|Other specified rickettsioses|30|INFECTIOUS,NOTIFIABLE|||||True
A79.9|Rickettsiosis, unspecified|30|INFECTIOUS|||||True
A80|Acute poliomyelitis|31|INFECTIOUS,NOTIFIABLE|||||True
A80.0|Acute paralytic poliomyelitis, vaccine-associated|31|INFECTIOUS,NOTIFIABLE|||||True
A80.1|Acute paralytic poliomyelitis, wild virus, imported|31|INFECTIOUS,NOTIFIABLE|||||True
A80.2|Acute paralytic poliomyelitis, wild virus, indigenous|31|INFECTIOUS,NOTIFIABLE|||||True
A80.3|Acute paralytic poliomyelitis, other and unspecified|31|INFECTIOUS,NOTIFIABLE|||||True
A80.4|Acute nonparalytic poliomyelitis|31|INFECTIOUS,NOTIFIABLE|||||True
A80.9|Acute poliomyelitis, unspecified|31|INFECTIOUS,NOTIFIABLE|||||True
A81|Atypical virus infections of central nervous system|31|INFECTIOUS|||||True
A81.0|Creutzfeldt-Jakob disease|31|INFECTIOUS|||||True
A81.1|Subacute sclerosing panencephalitis|31|INFECTIOUS|||||True
A81.2|Progressive multifocal leukoencephalopathy|31|INFECTIOUS|||||True
A81.8|Other atypical virus infections of central nervous system|31|INFECTIOUS|||||True
A81.9|Atypical virus infection of central nervous system, unspecified|31|INFECTIOUS|||||True
A82|Rabies|31|INFECTIOUS|||||True
A82.0|Sylvatic rabies|31|INFECTIOUS|||||True
A82.1|Urban rabies|31|INFECTIOUS|||||True
A82.9|Rabies, unspecified|31|INFECTIOUS|||||True
A83|Mosquito-borne viral encephalitis|31|INFECTIOUS|||||True
A83.0|Japanese encephalitis|31|INFECTIOUS|||||True
A83.1|Western equine encephalitis|31|INFECTIOUS,NOTIFIABLE|||||True
A83.2|Eastern equine encephalitis|31|INFECTIOUS,NOTIFIABLE|||||True
A83.3|St Louis encephalitis|31|INFECTIOUS,NOTIFIABLE|||||True
A83.4|Australian encephalitis|31|INFECTIOUS|||||True
A83.5|California encephalitis|31|INFECTIOUS,NOTIFIABLE|||||True
A83.6|Rocio virus disease|31|INFECTIOUS|||||True
A83.8|Other mosquito-borne viral encephalitis|31|INFECTIOUS|||||True
A83.9|Mosquito-borne viral encephalitis, unspecified|31|INFECTIOUS|||||True
A84|Tick-borne viral encephalitis|31|INFECTIOUS|||||True
A84.0|Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]|31|INFECTIOUS|||||True
A84.1|Central European tick-borne encephalitis|31|INFECTIOUS|||||True
A84.8|Other tick-borne viral encephalitis|31|INFECTIOUS|||||True
A84.9|Tick-borne viral encephalitis, unspecified|31|INFECTIOUS|||||True
A85|Other viral encephalitis, not elsewhere classified|31|INFECTIOUS|||||True
A85.0|Enteroviral encephalitis|31|INFECTIOUS|||||True
A85.1|Adenoviral encephalitis|31|INFECTIOUS|||||True
A85.2|Arthropod-borne viral encephalitis, unspecified|31|INFECTIOUS|||||True
A85.8|Other specified viral encephalitis|31|INFECTIOUS|||||True
A86|Unspecified viral encephalitis|31|INFECTIOUS|||||True
A87|Viral meningitis|31|INFECTIOUS|||||True
A87.0|Enteroviral meningitis|31|INFECTIOUS|||||True
A87.1|Adenoviral meningitis|31|INFECTIOUS|||||True
A87.2|Lymphocytic choriomeningitis|31|INFECTIOUS|||||True
A87.8|Other viral meningitis|31|INFECTIOUS|||||True
A87.9|Viral meningitis, unspecified|31|INFECTIOUS|||||True
A88|Other viral infections of central nervous system, not elsewhere classified|31|INFECTIOUS|||||True
A88.0|Enteroviral exanthematous fever [Boston exanthem]|31|INFECTIOUS|||||True
A88.1|Epidemic vertigo|31|INFECTIOUS|||||True
A88.8|Other specified viral infections of central nervous system|31|INFECTIOUS|||||True
A89|Unspecified viral infection of central nervous system|31|INFECTIOUS|||||True
A92|Other mosquito-borne viral fevers|32|INFECTIOUS|||||True
A92.0|Chikungunya virus disease|32|INFECTIOUS|||||True
A92.1|O'nyong-nyong fever|32|INFECTIOUS|||||True
A92.2|Venezuelan equine fever|32|INFECTIOUS|||||True
A92.3|West Nile virus infection|32|INFECTIOUS,NOTIFIABLE|||||True
A92.4|Rift Valley fever|32|INFECTIOUS|||||True
A92.8|Other specified mosquito-borne viral fevers|32|INFECTIOUS|||||True
A92.9|Mosquito-borne viral fever, unspecified|32|INFECTIOUS|||||True
A93|Other arthropod-borne viral fevers, not elsewhere classified|32|INFECTIOUS|||||True
A93.0|Oropouche virus disease|32|INFECTIOUS|||||True
A93.1|Sandfly fever|32|INFECTIOUS|||||True
A93.2|Colorado tick fever|32|INFECTIOUS|||||True
A93.8|Other specified arthropod-borne viral fevers|32|INFECTIOUS|||||True
A94|Unspecified arthropod-borne viral fever|32|INFECTIOUS|||||True
A95|Yellow fever|32|INFECTIOUS,NOTIFIABLE|||||True
A95.0|Sylvatic yellow fever|32|INFECTIOUS,NOTIFIABLE|||||True
A95.1|Urban yellow fever|32|INFECTIOUS,NOTIFIABLE|||||True
A95.9|Yellow fever, unspecified|32|INFECTIOUS,NOTIFIABLE|||||True
A96|Arenaviral haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
A96.0|Junin haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
A96.1|Machupo haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
A96.2|Lassa fever|32|INFECTIOUS,NOTIFIABLE|||||True
A96.8|Other arenaviral haemorrhagic fevers|32|INFECTIOUS,NOTIFIABLE|||||True
A96.9|Arenaviral haemorrhagic fever, unspecified|32|INFECTIOUS,NOTIFIABLE|||||True
A98|Other viral haemorrhagic fevers, not elsewhere classified|32|INFECTIOUS,NOTIFIABLE|||||True
A98.0|Crimean-Congo haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
A98.1|Omsk haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
A98.2|Kyasanur Forest disease|32|INFECTIOUS,NOTIFIABLE|||||True
A98.3|Marburg virus disease|32|INFECTIOUS,NOTIFIABLE|||||True
A98.4|Ebola virus disease|32|INFECTIOUS,NOTIFIABLE|||||True
A98.5|Haemorrhagic fever with renal syndrome|32|INFECTIOUS,NOTIFIABLE|||||True
A98.8|Other specified viral haemorrhagic fevers|32|INFECTIOUS,NOTIFIABLE|||||True
A99|Unspecified viral haemorrhagic fever|32|INFECTIOUS,NOTIFIABLE|||||True
B00|Herpesviral [herpes simplex] infections|33|INFECTIOUS|||||True
B00.0|Eczema herpeticum|33|INFECTIOUS|||||True
B00.1|Herpesviral vesicular dermatitis|33|INFECTIOUS|||||True
B00.2|Herpesviral gingivostomatitis and pharyngotonsillitis|33|INFECTIOUS|||||True
B00.3|Herpesviral meningitis|33|INFECTIOUS|||||True
B00.4|Herpesviral encephalitis|33|INFECTIOUS|||||True
B00.5|Herpesviral ocular disease|33|INFECTIOUS|||||True
B00.7|Disseminated herpesviral disease|33|INFECTIOUS|||||True
B00.8|Other forms of herpesviral infection|33|INFECTIOUS|||||True
B00.9|Herpesviral infection, unspecified|33|INFECTIOUS|||||True
B01|Varicella [chickenpox]|33|INFECTIOUS,NOTIFIABLE|||||True
B01.0|Varicella meningitis|33|INFECTIOUS,NOTIFIABLE|||||True
B01.1|Varicella encephalitis|33|INFECTIOUS,NOTIFIABLE|||||True
B01.2|Varicella pneumonia|33|INFECTIOUS,NOTIFIABLE|||||True
B01.8|Varicella with other complications|33|INFECTIOUS,NOTIFIABLE|||||True
B01.9|Varicella without complication|33|INFECTIOUS,NOTIFIABLE|||||True
B02|Zoster [herpes zoster]|33|INFECTIOUS|||||True
B02.0|Zoster encephalitis|33|INFECTIOUS|||||True
B02.1|Zoster meningitis|33|INFECTIOUS|||||True
B02.2|Zoster with other nervous system involvement|33|INFECTIOUS|||||True
B02.3|Zoster ocular disease|33|INFECTIOUS|||||True
B02.7|Disseminated zoster|33|INFECTIOUS|||||True
B02.8|Zoster with other complications|33|INFECTIOUS|||||True
B02.9|Zoster without complication|33|INFECTIOUS|||||True
B03|Smallpox|33|INFECTIOUS,NOTIFIABLE|||||True
B04|Monkeypox|33|INFECTIOUS|||||True
B05|Measles|33|INFECTIOUS,NOTIFIABLE|||||True
B05.0|Measles complicated by encephalitis|33|INFECTIOUS,NOTIFIABLE|||||True
B05.1|Measles complicated by meningitis|33|INFECTIOUS,NOTIFIABLE|||||True
B05.2|Measles complicated by pneumonia|33|INFECTIOUS,NOTIFIABLE|||||True
B05.3|Measles complicated by otitis media|33|INFECTIOUS,NOTIFIABLE|||||True
B05.4|Measles with intestinal complications|33|INFECTIOUS,NOTIFIABLE|||||True
B05.8|Measles with other complications|33|INFECTIOUS,NOTIFIABLE|||||True
B05.9|Measles without complication|33|INFECTIOUS,NOTIFIABLE|||||True
B06|Rubella [German measles]|33|INFECTIOUS,NOTIFIABLE|||||True
B06.0|Rubella with neurological complications|33|INFECTIOUS,NOTIFIABLE|||||True
B06.8|Rubella with other complications|33|INFECTIOUS,NOTIFIABLE|||||True
B06.9|Rubella without complication|33|INFECTIOUS,NOTIFIABLE|||||True
B07|Viral warts|33|INFECTIOUS|||||True
B08|Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified|33|INFECTIOUS|||||True
B08.0|Other orthopoxvirus infections|33|INFECTIOUS|||||True
B08.1|Molluscum contagiosum|33|INFECTIOUS|||||True
B08.2|Exanthema subitum [sixth disease]|33|INFECTIOUS,PEDIATRIC|||||True
B08.3|Erythema infectiosum [fifth disease]|33|INFECTIOUS|||||True
B08.4|Enteroviral vesicular stomatitis with exanthem|33|INFECTIOUS|||||True
B08.5|Enteroviral vesicular pharyngitis|33|INFECTIOUS|||||True
B08.8|Other specified viral infections characterized by skin and mucous membrane lesions|33|INFECTIOUS|||||True
B09|Unspecified viral infection characterized by skin and mucous membrane lesions|33|INFECTIOUS|||||True
B15|Acute hepatitis A|34|INFECTIOUS,NOTIFIABLE|||||True
B15.0|Hepatitis A with hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B15.9|Hepatitis A without hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B16|Acute hepatitis B|34|INFECTIOUS,NOTIFIABLE|||||True
B16.0|Acute hepatitis B with delta-agent (coinfection) with hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B16.1|Acute hepatitis B with delta-agent (coinfection) without hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B16.2|Acute hepatitis B without delta-agent with hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B16.9|Acute hepatitis B without delta-agent and without hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B17|Other acute viral hepatitis|34|INFECTIOUS,NOTIFIABLE|||||True
B17.0|Acute delta-(super)infection of hepatitis B carrier|34|INFECTIOUS,NOTIFIABLE|||||True
B17.1|Acute hepatitis C|34|INFECTIOUS,NOTIFIABLE|||||True
B17.2|Acute hepatitis E|34|INFECTIOUS,NOTIFIABLE|||||True
B17.8|Other specified acute viral hepatitis|34|INFECTIOUS,NOTIFIABLE|||||True
B18|Chronic viral hepatitis|34|INFECTIOUS,NOTIFIABLE|||||True
B18.0|Chronic viral hepatitis B with delta-agent|34|INFECTIOUS,NOTIFIABLE|||||True
B18.1|Chronic viral hepatitis B without delta-agent|34|INFECTIOUS,NOTIFIABLE|||||True
B18.2|Chronic viral hepatitis C|34|INFECTIOUS,NOTIFIABLE|||||True
B18.8|Other chronic viral hepatitis|34|INFECTIOUS,NOTIFIABLE|||||True
B18.9|Chronic viral hepatitis, unspecified|34|INFECTIOUS,NOTIFIABLE|||||True
B19|Unspecified viral hepatitis|34|INFECTIOUS,NOTIFIABLE|||||True
B19.0|Unspecified viral hepatitis with hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B19.9|Unspecified viral hepatitis without hepatic coma|34|INFECTIOUS,NOTIFIABLE|||||True
B20|Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases|35|INFECTIOUS,NOTIFIABLE|||||True
B20.0|HIV disease resulting in mycobacterial infection|35|INFECTIOUS,NOTIFIABLE|||||True
B20.1|HIV disease resulting in other bacterial infections|35|INFECTIOUS,NOTIFIABLE|||||True
B20.2|HIV disease resulting in cytomegaloviral disease|35|INFECTIOUS,NOTIFIABLE|||||True
B20.3|HIV disease resulting in other viral infections|35|INFECTIOUS,NOTIFIABLE|||||True
B20.4|HIV disease resulting in candidiasis|35|INFECTIOUS,NOTIFIABLE|||||True
B20.5|HIV disease resulting in other mycoses|35|INFECTIOUS,NOTIFIABLE|||||True
B20.6|HIV disease resulting in Pneumocystis jirovecii pneumonia|35|INFECTIOUS,NOTIFIABLE|||||True
B20.7|HIV disease resulting in multiple infections|35|INFECTIOUS,NOTIFIABLE|||||True
B20.8|HIV disease resulting in other infectious and parasitic diseases|35|INFECTIOUS,NOTIFIABLE|||||True
B20.9|HIV disease resulting in unspecified infectious or parasitic disease|35|INFECTIOUS,NOTIFIABLE|||||True
B21|Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms|35|INFECTIOUS,NOTIFIABLE|||||True
B21.0|HIV disease resulting in Kaposi sarcoma|35|INFECTIOUS,NOTIFIABLE|||||True
B21.1|HIV disease resulting in Burkitt lymphoma|35|INFECTIOUS,NOTIFIABLE|||||True
B21.2|HIV disease resulting in other types of non-Hodgkin lymphoma|35|INFECTIOUS,NOTIFIABLE|||||True
B21.3|HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue|35|INFECTIOUS,NOTIFIABLE|||||True
B21.7|HIV disease resulting in multiple malignant neoplasms|35|INFECTIOUS,NOTIFIABLE|||||True
B21.8|HIV disease resulting in other malignant neoplasms|35|INFECTIOUS,NOTIFIABLE|||||True
B21.9|HIV disease resulting in unspecified malignant neoplasm|35|INFECTIOUS,NOTIFIABLE|||||True
B22|Human immunodeficiency virus [HIV] disease resulting in other specified diseases|35|INFECTIOUS,NOTIFIABLE|||||True
B22.0|HIV disease resulting in encephalopathy|35|INFECTIOUS,NOTIFIABLE|||||True
B22.1|HIV disease resulting in lymphoid interstitial pneumonitis|35|INFECTIOUS,NOTIFIABLE|||||True
B22.2|HIV disease resulting in wasting syndrome|35|INFECTIOUS,NOTIFIABLE|||||True
B22.7|HIV disease resulting in multiple diseases classified elsewhere|35|INFECTIOUS,NOTIFIABLE|||||True
B23|Human immunodeficiency virus [HIV] disease resulting in other conditions|35|INFECTIOUS,NOTIFIABLE|||||True
B23.0|Acute HIV infection syndrome|35|INFECTIOUS,NOTIFIABLE|||||True
B23.1|HIV disease resulting in (persistent) generalized lymphadenopathy|35|INFECTIOUS,NOTIFIABLE|||||True
B23.2|HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified|35|INFECTIOUS,NOTIFIABLE|||||True
B23.8|HIV disease resulting in other specified conditions|35|INFECTIOUS,NOTIFIABLE|||||True
B24|Unspecified human immunodeficiency virus [HIV] disease|35|INFECTIOUS,NOTIFIABLE|||||True
B25|Cytomegaloviral disease|36|INFECTIOUS|||||True
B25.0|Cytomegaloviral pneumonitis|36|INFECTIOUS|||||True
B25.1|Cytomegaloviral hepatitis|36|INFECTIOUS|||||True
B25.2|Cytomegaloviral pancreatitis|36|INFECTIOUS|||||True
B25.8|Other cytomegaloviral diseases|36|INFECTIOUS|||||True
B25.9|Cytomegaloviral disease, unspecified|36|INFECTIOUS|||||True
B26|Mumps|36|INFECTIOUS|||||True
B26.0|Mumps orchitis|36|INFECTIOUS|||||True
B26.1|Mumps meningitis|36|INFECTIOUS|||||True
B26.2|Mumps encephalitis|36|INFECTIOUS|||||True
B26.3|Mumps pancreatitis|36|INFECTIOUS|||||True
B26.8|Mumps with other complications|36|INFECTIOUS|||||True
B26.9|Mumps without complication|36|INFECTIOUS|||||True
B27|Infectious mononucleosis|36|INFECTIOUS|||||True
B27.0|Gammaherpesviral mononucleosis|36|INFECTIOUS|||||True
B27.1|Cytomegaloviral mononucleosis|36|INFECTIOUS|||||True
B27.8|Other infectious mononucleosis|36|INFECTIOUS|||||True
B27.9|Infectious mononucleosis, unspecified|36|INFECTIOUS|||||True
B30|Viral conjunctivitis|36|INFECTIOUS|||||True
B30.0|Keratoconjunctivitis due to adenovirus|36|INFECTIOUS|||||True
B30.1|Conjunctivitis due to adenovirus|36|INFECTIOUS|||||True
B30.2|Viral pharyngoconjunctivitis|36|INFECTIOUS|||||True
B30.3|Acute epidemic haemorrhagic conjunctivitis (enteroviral)|36|INFECTIOUS|||||True
B30.8|Other viral conjunctivitis|36|INFECTIOUS|||||True
B30.9|Viral conjunctivitis, unspecified|36|INFECTIOUS|||||True
B33|Other viral diseases, not elsewhere classified|36|INFECTIOUS|||||True
B33.0|Epidemic myalgia|36|INFECTIOUS|||||True
B33.1|Ross River disease|36|INFECTIOUS|||||True
B33.2|Viral carditis|36|INFECTIOUS|||||True
B33.3|Retrovirus infections, not elsewhere classified|36|INFECTIOUS|||||True
B33.4|Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]|36|NOTIFIABLE|||||True
B33.8|Other specified viral diseases|36|INFECTIOUS|||||True
B34|Viral infection of unspecified site|36|INFECTIOUS|||||True
B34.0|Adenovirus infection, unspecified site|36|INFECTIOUS|||||True
B34.1|Enterovirus infection, unspecified site|36|INFECTIOUS|||||True
B34.2|Coronavirus infection, unspecified site|36|INFECTIOUS|||||True
B34.3|Parvovirus infection, unspecified site|36|INFECTIOUS|||||True
B34.4|Papovavirus infection, unspecified site|36|INFECTIOUS|||||True
B34.8|Other viral infections of unspecified site|36|INFECTIOUS|||||True
B34.9|Viral infection, unspecified|36|INFECTIOUS|||||True
B35|Dermatophytosis|37|INFECTIOUS|||||True
B35.0|Tinea barbae and tinea capitis|37|INFECTIOUS|||||True
B35.1|Tinea unguium|37|INFECTIOUS|||||True
B35.2|Tinea manuum|37|INFECTIOUS|||||True
B35.3|Tinea pedis|37|INFECTIOUS|||||True
B35.4|Tinea corporis|37|INFECTIOUS|||||True
B35.5|Tinea imbricata|37|INFECTIOUS|||||True
B35.6|Tinea inguinalis [Tinea cruris]|37|INFECTIOUS|||||True
B35.8|Other dermatophytoses|37|INFECTIOUS|||||True
B35.9|Dermatophytosis, unspecified|37|INFECTIOUS|||||True
B36|Other superficial mycoses|37|INFECTIOUS|||||True
B36.0|Pityriasis versicolor|37|INFECTIOUS|||||True
B36.1|Tinea nigra|37|INFECTIOUS|||||True
B36.2|White piedra|37|INFECTIOUS|||||True
B36.3|Black piedra|37|INFECTIOUS|||||True
B36.8|Other specified superficial mycoses|37|INFECTIOUS|||||True
B36.9|Superficial mycosis, unspecified|37|INFECTIOUS|||||True
B37|Candidiasis|37|INFECTIOUS|||||True
B37.0|Candidal stomatitis|37|INFECTIOUS|||||True
B37.1|Pulmonary candidiasis|37|INFECTIOUS|||||True
B37.2|Candidiasis of skin and nail|37|INFECTIOUS|||||True
B37.3|Candidiasis of vulva and vagina|37|INFECTIOUS|||||True
B37.4|Candidiasis of other urogenital sites|37|INFECTIOUS|||||True
B37.5|Candidal meningitis|37|INFECTIOUS|||||True
B37.6|Candidal endocarditis|37|INFECTIOUS|||||True
B37.7|Candidal sepsis|37|INFECTIOUS|||||True
B37.8|Candidiasis of other sites|37|INFECTIOUS|||||True
B37.9|Candidiasis, unspecified|37|INFECTIOUS|||||True
B38|Coccidioidomycosis|37|INFECTIOUS|||||True
B38.0|Acute pulmonary coccidioidomycosis|37|INFECTIOUS|||||True
B38.1|Chronic pulmonary coccidioidomycosis|37|INFECTIOUS|||||True
B38.2|Pulmonary coccidioidomycosis, unspecified|37|INFECTIOUS|||||True
B38.3|Cutaneous coccidioidomycosis|37|INFECTIOUS|||||True
B38.4|Coccidioidomycosis meningitis|37|INFECTIOUS|||||True
B38.7|Disseminated coccidioidomycosis|37|INFECTIOUS|||||True
B38.8|Other forms of coccidioidomycosis|37|INFECTIOUS|||||True
B38.9|Coccidioidomycosis, unspecified|37|INFECTIOUS|||||True
B39|Histoplasmosis|37|INFECTIOUS|||||True
B39.0|Acute pulmonary histoplasmosis capsulati|37|INFECTIOUS|||||True
B39.1|Chronic pulmonary histoplasmosis capsulati|37|INFECTIOUS|||||True
B39.2|Pulmonary histoplasmosis capsulati, unspecified|37|INFECTIOUS|||||True
B39.3|Disseminated histoplasmosis capsulati|37|INFECTIOUS|||||True
B39.4|Histoplasmosis capsulati, unspecified|37|INFECTIOUS|||||True
B39.5|Histoplasmosis duboisii|37|INFECTIOUS|||||True
B39.9|Histoplasmosis, unspecified|37|INFECTIOUS|||||True
B40|Blastomycosis|37|INFECTIOUS|||||True
B40.0|Acute pulmonary blastomycosis|37|INFECTIOUS|||||True
B40.1|Chronic pulmonary blastomycosis|37|INFECTIOUS|||||True
B40.2|Pulmonary blastomycosis, unspecified|37|INFECTIOUS|||||True
B40.3|Cutaneous blastomycosis|37|INFECTIOUS|||||True
B40.7|Disseminated blastomycosis|37|INFECTIOUS|||||True
B40.8|Other forms of blastomycosis|37|INFECTIOUS|||||True
B40.9|Blastomycosis, unspecified|37|INFECTIOUS|||||True
B41|Paracoccidioidomycosis|37|INFECTIOUS|||||True
B41.0|Pulmonary paracoccidioidomycosis|37|INFECTIOUS|||||True
B41.7|Disseminated paracoccidioidomycosis|37|INFECTIOUS|||||True
B41.8|Other forms of paracoccidioidomycosis|37|INFECTIOUS|||||True
B41.9|Paracoccidioidomycosis, unspecified|37|INFECTIOUS|||||True
B42|Sporotrichosis|37|INFECTIOUS|||||True
B42.0|Pulmonary sporotrichosis|37|INFECTIOUS|||||True
B42.1|Lymphocutaneous sporotrichosis|37|INFECTIOUS|||||True
B42.7|Disseminated sporotrichosis|37|INFECTIOUS|||||True
B42.8|Other forms of sporotrichosis|37|INFECTIOUS|||||True
B42.9|Sporotrichosis, unspecified|37|INFECTIOUS|||||True
B43|Chromomycosis and phaeomycotic abscess|37|INFECTIOUS|||||True
B43.0|Cutaneous chromomycosis|37|INFECTIOUS|||||True
B43.1|Phaeomycotic brain abscess|37|INFECTIOUS|||||True
B43.2|Subcutaneous phaeomycotic abscess and cyst|37|INFECTIOUS|||||True
B43.8|Other forms of chromomycosis|37|INFECTIOUS|||||True
B43.9|Chromomycosis, unspecified|37|INFECTIOUS|||||True
B44|Aspergillosis|37|INFECTIOUS|||||True
B44.0|Invasive pulmonary aspergillosis|37|INFECTIOUS|||||True
B44.1|Other pulmonary aspergillosis|37|INFECTIOUS|||||True
B44.2|Tonsillar aspergillosis|37|INFECTIOUS|||||True
