code|name|category|groups|chromosome|protein|gene|information|active
A67.9|Pinta, no especificada|28|INFECTIOUS|||||True
A68|Fiebres recurrentes|28|INFECTIOUS|||||True
A68.0|Fiebre recurrente transmitida por piojos|28|INFECTIOUS|||||True
A68.1|Fiebre recurrente transmitida por garrapatas|28|INFECTIOUS|||||True
A68.9|Fiebre recurrente, no especificada|28|INFECTIOUS|||||True
A69|Otras infecciones causadas por espiroquetas|28|INFECTIOUS|||||True
A69.0|Estomatitis ulcerativa necrotizante|28|INFECTIOUS|||||True
A69.1|Otras infecciones de Vincent|28|INFECTIOUS|||||True
A69.2|Enfermedad de Lyme|28|INFECTIOUS,NOTIFIABLE|||||True
A69.8|Otras infecciones específicadas por espiroquetas|28|INFECTIOUS|||||True
A69.9|Infección por espiroqueta, no especificada|28|INFECTIOUS|||||True
A70|Infección debida a Chlamydia psittaci|29|INFECTIOUS,NOTIFIABLE|||||True
A71|Tracoma|29|INFECTIOUS|||||True
A71.0|Estado inicial de tracoma|29|INFECTIOUS|||||True
A71.1|Estado activo de tracoma|29|INFECTIOUS|||||True
A71.9|Tracoma, no especificado|29|INFECTIOUS|||||True
A74|Otras enfermedades causadas por clamidias|29|INFECTIOUS|||||True
A74.0|Conjuntivitis por clamidias (H13.1*)|29|INFECTIOUS|||||True
A74.8|Otras enfermedades por clamidias|29|INFECTIOUS|||||True
A74.9|Infección por clamidias, no especificada|29|INFECTIOUS|||||True
A75|Tifus|30|INFECTIOUS|||||True
A75.0|Tifus epidémico debido a Rickettsia prowazekii transmitido por piojos|30|INFECTIOUS|||||True
A75.1|Tifus recrudescente [enfermedad de Brill]|30|INFECTIOUS|||||True
A75.2|Tifus debido a Rickettsia typhi|30|INFECTIOUS|||||True
A75.3|Tifus debido a Rickettsia tsutsugamushi|30|INFECTIOUS|||||True
A75.9|Tifus, no especificado|30|INFECTIOUS|||||True
A77|Fiebre maculosa [rickettsiosis transmitida por garrapatas]|30|INFECTIOUS,NOTIFIABLE|||||True
A77.0|Fiebre maculosa debida a Rickettsia rickettsii|30|INFECTIOUS,NOTIFIABLE|||||True
A77.1|Fiebre maculosa debida a Rickettsia conorii|30|INFECTIOUS,NOTIFIABLE|||||True
A77.2|Fiebre maculosa debida a Rickettsia siberica|30|INFECTIOUS,NOTIFIABLE|||||True
A77.3|Fiebre maculosa debida a Rickettsia australis|30|INFECTIOUS,NOTIFIABLE|||||True
A77.8|Otras fiebres maculosas|30|INFECTIOUS,NOTIFIABLE|||||True
A77.9|Fiebre maculosa, no especificada|30|INFECTIOUS,NOTIFIABLE|||||True
A78|Fiebre Q|30|INFECTIOUS,NOTIFIABLE|||||True
A79|Otras rickettsiosis|30|INFECTIOUS|||||True
A79.0|Fiebre de las trincheras|30|INFECTIOUS|||||True
A79.1|Rickettsiosis pustulosa debida a Rickettsia akari|30|INFECTIOUS|||||True
A79.8|Otras rickettsiosis especificadas|30|INFECTIOUS,NOTIFIABLE|||||True
A79.9|Rickettsiosis, no especificada|30|INFECTIOUS|||||True
A80|Poliomielitis aguda|31|INFECTIOUS,NOTIFIABLE|||||True
A80.0|Poliomielitis aguda paralítica, asociada a vacuna|31|INFECTIOUS,NOTIFIABLE|||||True
A80.1|Poliomielitis aguda paralítica debida a virus salvaje importado|31|INFECTIOUS,NOTIFIABLE|||||True
A80.2|Poliomielitis aguda paralítica debida a virus salvaje autóctono|31|INFECTIOUS,NOTIFIABLE|||||True
A80.3|Otras poliomielitis agudas paralíticas, y las no especificadas|31|INFECTIOUS,NOTIFIABLE|||||True
A80.4|Poliomielitis aguda no paralítica|31|INFECTIOUS,NOTIFIABLE|||||True
A80.9|Poliomielitis aguda, sin otra especificación|31|INFECTIOUS,NOTIFIABLE|||||True
A81|Infecciones del sistema nervioso central por virus atípico|31|INFECTIOUS|||||True
A81.0|Enfermedad de Creutzfeldt-Jakob|31|INFECTIOUS|||||True
A81.1|Panencefalitis esclerosante subaguda|31|INFECTIOUS|||||True
A81.2|Leucoencefalopatía multifocal progresiva|31|INFECTIOUS|||||True
A81.8|Otras infecciones del sistema nervioso central por virus atípico|31|INFECTIOUS|||||True
A81.9|Infecciones del sistema nervioso central por virus atípico, sin otra especificación|31|INFECTIOUS|||||True
A82|Rabia|31|INFECTIOUS|||||True
A82.0|Rabia selvática|31|INFECTIOUS|||||True
A82.1|Rabia urbana|31|INFECTIOUS|||||True
A82.9|Rabia, sin otra especificación|31|INFECTIOUS|||||True
A83|Encefalitis viral transmitida por mosquitos|31|INFECTIOUS|||||True
A83.0|Encefalitis japonesa|31|INFECTIOUS|||||True
A83.1|Encefalitis equina del oeste|31|INFECTIOUS,NOTIFIABLE|||||True
A83.2|Encefalitis equina del este|31|INFECTIOUS,NOTIFIABLE|||||True
A83.3|Encefalitis de San Luis|31|INFECTIOUS,NOTIFIABLE|||||True
A83.4|Encefalitis australiana|31|INFECTIOUS|||||True
A83.5|Encefalitis de California|31|INFECTIOUS,NOTIFIABLE|||||True
A83.6|Enfermedad por virus Rocío|31|INFECTIOUS|||||True
A83.8|Otras encefalitis virales transmitidas por mosquitos|31|INFECTIOUS|||||True
A83.9|Encefalitis viral transmitida por mosquitos, sin otra especificación|31|INFECTIOUS|||||True
A84|Encefalitis viral transmitida por garrapatas|31|INFECTIOUS|||||True
A84.0|Encefalitis del Lejano Oriente transmitida por garrapatas [encefalitis primaveroestival rusa]|31|INFECTIOUS|||||True
A84.1|Encefalitis centroeuropea transmitida por garrapatas|31|INFECTIOUS|||||True
A84.8|Otras encefalitis virales transmitidas por garrapatas|31|INFECTIOUS|||||True
A84.9|Encefalitis viral transmitida por garrapatas, sin otra especificación|31|INFECTIOUS|||||True
A85|Otras encefalitis virales, no clasificadas en otra parte|31|INFECTIOUS|||||True
A85.0|Encefalitis enteroviral (G05.1*)|31|INFECTIOUS|||||True
A85.1|Encefalitis por adenovirus (G05.1*)|31|INFECTIOUS|||||True
A85.2|Encefalitis viral transmitida por artrópodos, sin otra especificación|31|INFECTIOUS|||||True
A85.8|Otras encefalitis virales especificadas|31|INFECTIOUS|||||True
A86|Encefalitis viral, no especificada|31|INFECTIOUS|||||True
A87|Meningitis viral|31|INFECTIOUS|||||True
A87.0|Meningitis enteroviral (G02.0*)|31|INFECTIOUS|||||True
A87.1|Meningitis debida a adenovirus (G02.0*)|31|INFECTIOUS|||||True
A87.2|Coriomeningitis linfocítica|31|INFECTIOUS|||||True
A87.8|Otras meningitis virales|31|INFECTIOUS|||||True
A87.9|Meningitis viral, sin otra especificación|31|INFECTIOUS|||||True
A88|Otras infecciones virales del sistema nervioso central, no clasificadas en otra parte|31|INFECTIOUS|||||True
A88.0|Fiebre exantemática enteroviral [exantema de Boston]|31|INFECTIOUS|||||True
A88.1|Vértigo epidémico|31|INFECTIOUS|||||True
A88.8|Otras infecciones virales especificadas del sistema nervioso central|31|INFECTIOUS|||||True
A89|Infección viral del sistema nervioso central, no especificada|31|INFECTIOUS|||||True
A92|Otras fiebres virales transmitidas por mosquitos|32|INFECTIOUS|||||True
A92.0|Enfermedad por virus Chikungunya|32|INFECTIOUS|||||True
A92.1|Fiebre de O'nyong-nyong|32|INFECTIOUS|||||True
A92.2|Fiebre equina venezolana|32|INFECTIOUS|||||True
A92.3|Fiebre del oeste del Nilo|32|INFECTIOUS,NOTIFIABLE|||||True
A92.4|Fiebre del valle del Rift|32|INFECTIOUS|||||True
A92.8|Otras fiebres virales especificadas transmitidas por mosquitos|32|INFECTIOUS|||||True
A92.9|Fiebre viral transmitida por mosquito, sin otra especificación|32|INFECTIOUS|||||True
A93|Otras fiebres virales transmitidas por artrópodos, no clasificadas en otra parte|32|INFECTIOUS|||||True
A93.0|Enfermedad por virus de Oropouche|32|INFECTIOUS|||||True
A93.1|Fiebre transmitida por flebótomos|32|INFECTIOUS|||||True
A93.2|Fiebre de Colorado transmitida por garrapatas|32|INFECTIOUS|||||True
A93.8|Otras fiebres virales especificadas transmitidas por artrópodos|32|INFECTIOUS|||||True
A94|Fiebre viral transmitida por artrópodos, no especificada|32|INFECTIOUS|||||True
A95|Fiebre amarilla|32|INFECTIOUS,NOTIFIABLE|||||True
A95.0|Fiebre amarilla selvática|32|INFECTIOUS,NOTIFIABLE|||||True
A95.1|Fiebre amarilla urbana|32|INFECTIOUS,NOTIFIABLE|||||True
A95.9|Fiebre amarilla, no especificada|32|INFECTIOUS,NOTIFIABLE|||||True
A96|Fiebre hemorrágica por arenavirus|32|INFECTIOUS,NOTIFIABLE|||||True
A96.0|Fiebre hemorrágica de Junín|32|INFECTIOUS,NOTIFIABLE|||||True
A96.1|Fiebre hemorrágica de Machupo|32|INFECTIOUS,NOTIFIABLE|||||True
A96.2|Fiebre de Lassa|32|INFECTIOUS,NOTIFIABLE|||||True
A96.8|Otras fiebres hemorrágicas por arenavirus|32|INFECTIOUS,NOTIFIABLE|||||True
A96.9|Fiebre hemorrágica por arenavirus, sin otra especificación|32|INFECTIOUS,NOTIFIABLE|||||True
A98|Otras fiebres virales hemorrágicas, no clasificadas en otra parte|32|INFECTIOUS,NOTIFIABLE|||||True
A98.0|Fiebre hemorrágica de Crimea-Congo|32|INFECTIOUS,NOTIFIABLE|||||True
A98.1|Fiebre hemorrágica de Omsk|32|INFECTIOUS,NOTIFIABLE|||||True
A98.2|Enfermedad de la selva de Kyasanur|32|INFECTIOUS,NOTIFIABLE|||||True
A98.3|Enfermedad por el virus de Marburg|32|INFECTIOUS,NOTIFIABLE|||||True
A98.4|Enfermedad por el virus de Ebola|32|INFECTIOUS,NOTIFIABLE|||||True
A98.5|Fiebres hemorrágicas con síndrome renal|32|INFECTIOUS,NOTIFIABLE|||||True
A98.8|Otras fiebres hemorrágicas virales especificadas|32|INFECTIOUS,NOTIFIABLE|||||True
A99|Fiebre viral hemorrágica, no especificada|32|INFECTIOUS,NOTIFIABLE|||||True
B00|Infecciones herpéticas [herpes simple]|33|INFECTIOUS|||||True
B00.0|Eczema herpético|33|INFECTIOUS|||||True
B00.1|Dermatitis vesicular herpética|33|INFECTIOUS|||||True
B00.2|Gingivoestomatitis y faringoamigdalitis herpética|33|INFECTIOUS|||||True
B00.3|Meningitis herpética (G02.0*)|33|INFECTIOUS|||||True
B00.4|Encefalitis herpética (G05.1*)|33|INFECTIOUS|||||True
B00.5|Oculopatía herpética|33|INFECTIOUS|||||True
B00.7|Enfermedad herpética diseminada|33|INFECTIOUS|||||True
B00.8|Otras formas de infecciones herpéticas|33|INFECTIOUS|||||True
B00.9|Infección debida al virus del herpes, no especificada|33|INFECTIOUS|||||True
B01|Varicela|33|INFECTIOUS,NOTIFIABLE|||||True
B01.0|Meningitis debida a varicela (G02.0*)|33|INFECTIOUS,NOTIFIABLE|||||True
B01.1|Encefalitis debida a varicela (G05.1*)|33|INFECTIOUS,NOTIFIABLE|||||True
B01.2|Neumonía debida a varicela (J17.1*)|33|INFECTIOUS,NOTIFIABLE|||||True
B01.8|Varicela con otras complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B01.9|Varicela sin complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B02|Herpes zoster|33|INFECTIOUS|||||True
B02.0|Encefalitis debida a herpes zoster (G05.1*)|33|INFECTIOUS|||||True
B02.1|Meningitis debida a herpes zoster (G02.0*)|33|INFECTIOUS|||||True
B02.2|Herpes zoster con otros compromisos del sistema nervioso|33|INFECTIOUS|||||True
B02.3|Herpes zoster ocular|33|INFECTIOUS|||||True
B02.7|Herpes zoster diseminado|33|INFECTIOUS|||||True
B02.8|Herpes zoster con otras complicaciones|33|INFECTIOUS|||||True
B02.9|Herpes zoster sin complicaciones|33|INFECTIOUS|||||True
B03|Viruela|33|INFECTIOUS,NOTIFIABLE|||||True
B04|Viruela de los monos|33|INFECTIOUS|||||True
B05|Sarampión|33|INFECTIOUS,NOTIFIABLE|||||True
B05.0|Sarampión complicado con encefalitis (G05.1*)|33|INFECTIOUS,NOTIFIABLE|||||True
B05.1|Sarampión complicado con meningitis (G02.0*)|33|INFECTIOUS,NOTIFIABLE|||||True
B05.2|Sarampión complicado con neumonía (J17.1*)|33|INFECTIOUS,NOTIFIABLE|||||True
B05.3|Sarampión complicado con otitis media (H67.1*)|33|INFECTIOUS,NOTIFIABLE|||||True
B05.4|Sarampión con complicaciones intestinales|33|INFECTIOUS,NOTIFIABLE|||||True
B05.8|Sarampión con otras complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B05.9|Sarampión sin complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B06|Rubéola [sarampión alemán]|33|INFECTIOUS,NOTIFIABLE|||||True
B06.0|Rubéola con complicaciones neurológicas|33|INFECTIOUS,NOTIFIABLE|||||True
B06.8|Rubéola con otras complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B06.9|Rubéola sin complicaciones|33|INFECTIOUS,NOTIFIABLE|||||True
B07|Verrugas víricas|33|INFECTIOUS|||||True
B08|Otras infecciones víricas caracterizadas por lesiones de la piel y de las membranas mucosas, no clasificadas en otra parte|33|INFECTIOUS|||||True
B08.0|Otras infecciones debidas a ortopoxvirus|33|INFECTIOUS|||||True
B08.1|Molusco contagioso|33|INFECTIOUS|||||True
B08.2|Exantema súbito [sexta enfermedad]|33|INFECTIOUS,PEDIATRIC|||||True
B08.3|Eritema infeccioso [quinta enfermedad]|33|INFECTIOUS|||||True
B08.4|Estomatitis vesicular enteroviral con exantema|33|INFECTIOUS|||||True
B08.5|Faringitis vesicular enterovírica|33|INFECTIOUS|||||True
B08.8|Otras infecciones virales especificadas, caracterizadas por lesiones de la piel y de las membranas mucosas|33|INFECTIOUS|||||True
B09|Infección viral no especificada, caracterizada por lesiones de la piel y de las membranas mucosas|33|INFECTIOUS|||||True
B15|Hepatitis aguda tipo A|34|INFECTIOUS,NOTIFIABLE|||||True
B15.0|Hepatitis aguda tipo A, con coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B15.9|Hepatitis aguda tipo A, sin coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B16|Hepatitis aguda tipo B|34|INFECTIOUS,NOTIFIABLE|||||True
B16.0|Hepatitis aguda tipo B, con agente delta (coinfección), con coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B16.1|Hepatitis aguda tipo B, con agente delta (coinfección), sin coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B16.2|Hepatitis aguda tipo B, sin agente delta, con coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B16.9|Hepatitis aguda tipo B, sin agente delta y sin coma hepático|34|INFECTIOUS,NOTIFIABLE|||||True
B17|Otras hepatitis virales agudas|34|INFECTIOUS,NOTIFIABLE|||||True
B17.0|Infección (superinfección) aguda por agente delta en el portador de hepatitis B|34|INFECTIOUS,NOTIFIABLE|||||True
B17.1|Hepatitis aguda tipo C|34|INFECTIOUS,NOTIFIABLE|||||True
B17.2|Hepatitis aguda tipo E|34|INFECTIOUS,NOTIFIABLE|||||True
B17.8|Otras hepatitis virales agudas especificadas|34|INFECTIOUS,NOTIFIABLE|||||True
B18|Hepatitis viral crónica|34|INFECTIOUS,NOTIFIABLE|||||True
B18.0|Hepatitis viral tipo B crónica, con agente delta|34|INFECTIOUS,NOTIFIABLE|||||True
B18.1|Hepatitis viral tipo B crónica, sin agente delta|34|INFECTIOUS,NOTIFIABLE|||||True
B18.2|Hepatitis viral tipo C crónica|34|INFECTIOUS,NOTIFIABLE|||||True
B18.8|Otras hepatitis virales crónicas|34|INFECTIOUS,NOTIFIABLE|||||True
B18.9|Hepatitis viral crónica, sin otra especificación|34|INFECTIOUS,NOTIFIABLE|||||True
B19|Hepatitis viral, sin otra especificación|34|INFECTIOUS,NOTIFIABLE|||||True
B19.0|Hepatitis viral no especificada con coma|34|INFECTIOUS,NOTIFIABLE|||||True
B19.9|Hepatitis viral no especificada sin coma|34|INFECTIOUS,NOTIFIABLE|||||True
B20|Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en enfermedades infecciosas y parasitarias |35|INFECTIOUS,NOTIFIABLE|||||True
B20.0|Enfermedad por VIH, resultante en infección por micobacterias|35|INFECTIOUS,NOTIFIABLE|||||True
B20.1|Enfermedad por VIH, resultante en otras infecciones bacterianas|35|INFECTIOUS,NOTIFIABLE|||||True
B20.2|Enfermedad por VIH, resultante en enfermedad por citomegalovirus|35|INFECTIOUS,NOTIFIABLE|||||True
B20.3|Enfermedad por VIH, resultante en otras infecciones virales|35|INFECTIOUS,NOTIFIABLE|||||True
B20.4|Enfermedad por VIH, resultante en candidiasis|35|INFECTIOUS,NOTIFIABLE|||||True
B20.5|Enfermedad por VIH, resultante en otras micosis|35|INFECTIOUS,NOTIFIABLE|||||True
B20.6|Enfermedad por VIH, resultante en neumonía por Pneumocystis carinii|35|INFECTIOUS,NOTIFIABLE|||||True
B20.7|Enfermedad por VIH, resultante en infecciones múltiples|35|INFECTIOUS,NOTIFIABLE|||||True
B20.8|Enfermedad por VIH, resultante en otras enfermedades infecciosas o parasitarias|35|INFECTIOUS,NOTIFIABLE|||||True
B20.9|Enfermedad por VIH, resultante en enfermedad infecciosa o parasitaria no especificada|35|INFECTIOUS,NOTIFIABLE|||||True
B21|Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en tumores malignos|35|INFECTIOUS,NOTIFIABLE|||||True
B21.0|Enfermedad por VIH, resultante en sarcoma de Kaposi|35|INFECTIOUS,NOTIFIABLE|||||True
B21.1|Enfermedad por VIH, resultante en linfoma de Burkitt|35|INFECTIOUS,NOTIFIABLE|||||True
B21.2|Enfermedad por VIH, resultante en otros tipos de linfoma no Hodgkin|35|INFECTIOUS,NOTIFIABLE|||||True
B21.3|Enfermedad por VIH, resultante en otros tumores malignos del tejido linfoide, hematopoyético y tejidos relacionados|35|INFECTIOUS,NOTIFIABLE|||||True
B21.7|Enfermedad por VIH, resultante en tumores malignos múltiples|35|INFECTIOUS,NOTIFIABLE|||||True
B21.8|Enfermedad por VIH, resultante en otros tumores malignos|35|INFECTIOUS,NOTIFIABLE|||||True
B21.9|Enfermedad por VIH, resultante en tumores malignos no especificados|35|INFECTIOUS,NOTIFIABLE|||||True
B22|Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en otras enfermedades especificadas|35|INFECTIOUS,NOTIFIABLE|||||True
B22.0|Enfermedad por VIH, resultante en encefalopatía|35|INFECTIOUS,NOTIFIABLE|||||True
B22.1|Enfermedad por VIH, resultante en neumonitis linfoide intersticial|35|INFECTIOUS,NOTIFIABLE|||||True
B22.2|Enfermedad por VIH, resultante en síndrome caquéctico|35|INFECTIOUS,NOTIFIABLE|||||True
B22.7|Enfermedad por VIH, resultante en enfermedades múltiples clasificadas en otra parte|35|INFECTIOUS,NOTIFIABLE|||||True
B23|Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en otras afecciones|35|INFECTIOUS,NOTIFIABLE|||||True
B23.0|Síndrome de infección aguda debida a VIH|35|INFECTIOUS,NOTIFIABLE|||||True
B23.1|Enfermedad por VIH, resultante en linfadenopatía generalizada (persistente)|35|INFECTIOUS,NOTIFIABLE|||||True
B23.2|Enfermedad por VIH, resultante en anormalidades inmunológicas y hematológicas, no clasificadas en otra parte|35|INFECTIOUS,NOTIFIABLE|||||True
B23.8|Enfermedad por VIH, resultante en otras afecciones especificadas|35|INFECTIOUS,NOTIFIABLE|||||True
B24|Enfermedad por virus de la inmunodeficiencia humana [VIH], sin otra especificación|35|INFECTIOUS,NOTIFIABLE|||||True
B25|Enfermedad debida a virus citomegálico|36|INFECTIOUS|||||True
B25.0|Neumonitis debida a virus citomegálico (J17.1*)|36|INFECTIOUS|||||True
B25.1|Hepatitis debida a virus citomegálico (K77.0*)|36|INFECTIOUS|||||True
B25.2|Pancreatitis debida a virus citomegálico (K87.1*)|36|INFECTIOUS|||||True
B25.8|Otras enfermedades debidas a virus citomegálico|36|INFECTIOUS|||||True
B25.9|Enfermedad por virus citomegálico, no especificada|36|INFECTIOUS|||||True
B26|Parotiditis infecciosa|36|INFECTIOUS|||||True
B26.0|Orquitis por parotiditis (N51.1*)|36|INFECTIOUS|||||True
B26.1|Meningitis por parotiditis (G02.0*)|36|INFECTIOUS|||||True
B26.2|Encefalitis por parotiditis (G05.1*)|36|INFECTIOUS|||||True
B26.3|Pancreatitis por parotiditis (K87.1*)|36|INFECTIOUS|||||True
B26.8|Parotiditis infecciosa con otras complicaciones|36|INFECTIOUS|||||True
B26.9|Parotiditis, sin complicaciones|36|INFECTIOUS|||||True
B27|Mononucleosis infecciosa|36|INFECTIOUS|||||True
B27.0|Mononucleosis debida a herpes virus gamma|36|INFECTIOUS|||||True
B27.1|Mononucleosis por citomegalovirus|36|INFECTIOUS|||||True
B27.8|Otras mononucleosis infecciosas|36|INFECTIOUS|||||True
B27.9|Mononucleosis infecciosa, no especificada|36|INFECTIOUS|||||True
B30|Conjuntivitis viral|36|INFECTIOUS|||||True
B30.0|Queratoconjuntivitis debida a adenovirus (H19.2*)|36|INFECTIOUS|||||True
B30.1|Conjuntivitis debida a adenovirus (H13.1*)|36|INFECTIOUS|||||True
B30.2|Faringoconjuntivitis viral|36|INFECTIOUS|||||True
B30.3|Conjuntivitis epidémica aguda hemorrágica (enterovírica) (H13.1*)|36|INFECTIOUS|||||True
B30.8|Otras conjuntivitis virales (H13.1*)|36|INFECTIOUS|||||True
B30.9|Conjuntivitis viral, sin otra especificación|36|INFECTIOUS|||||True
B33|Otras enfermedades virales, no clasificadas en otra parte|36|INFECTIOUS|||||True
B33.0|Mialgia epidémica|36|INFECTIOUS|||||True
B33.1|Enfermedad del río Ross|36|INFECTIOUS|||||True
B33.2|Carditis viral|36|INFECTIOUS|||||True
B33.3|Infecciones debidas a retrovirus, no clasificadas en otra parte|36|INFECTIOUS|||||True
B33.4|Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]|36|NOTIFIABLE|||||True
B33.8|Otras enfermedades virales especificadas|36|INFECTIOUS|||||True
B34|Infección viral de sitio no especificado|36|INFECTIOUS|||||True
B34.0|Infección debida a adenovirus, sin otra especificación|36|INFECTIOUS|||||True
B34.1|Infección debida a enterovirus, sin otra especificación|36|INFECTIOUS|||||True
B34.2|Infección debida a Coronavirus, sin otra especificación|36|INFECTIOUS|||||True
B34.3|Infección debida a Parvovirus, sin otra especificación|36|INFECTIOUS|||||True
B34.4|Infección debida a Papovavirus, sin otra especificación|36|INFECTIOUS|||||True
B34.8|Otras infecciones virales de sitio no especificado|36|INFECTIOUS|||||True
B34.9|Infección viral, no especificada|36|INFECTIOUS|||||True
B35|Dermatofitosis|37|INFECTIOUS|||||True
B35.0|Tiña de la barba y del cuero cabelludo|37|INFECTIOUS|||||True
B35.1|Tiña de las uñas|37|INFECTIOUS|||||True
B35.2|Tiña de la mano|37|INFECTIOUS|||||True
B35.3|Tiña del pie [Tinea pedis]|37|INFECTIOUS|||||True
B35.4|Tiña del cuerpo [Tinea corporis]|37|INFECTIOUS|||||True
